,transaction_id,item,quantity,price_per_unit,total_spent,transaction_date,transaction_month,transaction_month_name,transaction_day_name
411,txn_5499915,cookie,2,1.0,2.0,2023-02-01,2,February,Wednesday
412,txn_4660753,juice,1,3.0,3.0,2023-10-04,10,October,Wednesday
413,txn_8089522,sandwich,4,4.0,16.0,2023-02-12,2,February,Sunday
414,txn_1564754,salad,3,5.0,15.0,2023-03-14,3,March,Tuesday
415,txn_1824506,cake,1,3.0,3.0,2023-03-02,3,March,Thursday
417,txn_3677592,sandwich,2,4.0,8.0,2023-05-29,5,May,Monday
418,txn_1002457,cookie,5,1.0,5.0,2023-09-29,9,September,Friday
419,txn_8056263,smoothie,5,4.0,20.0,2023-04-20,4,April,Thursday
420,txn_4732351,sandwich,1,4.0,4.0,2023-04-22,4,April,Saturday
421,txn_8049191,cake,3,3.0,9.0,2023-07-31,7,July,Monday
422,txn_4980036,cake,2,3.0,6.0,2023-01-05,1,January,Thursday
423,txn_3022839,coffee,5,2.0,10.0,2023-08-25,8,August,Friday
424,txn_7701070,coffee,5,2.0,10.0,2023-07-28,7,July,Friday
425,txn_8048037,sandwich,2,4.0,8.0,2023-03-31,3,March,Friday
427,txn_4444463,cake,4,3.0,12.0,2023-05-16,5,May,Tuesday
428,txn_1887522,sandwich,4,4.0,16.0,2023-02-20,2,February,Monday
429,txn_6908953,tea,1,1.5,1.5,2023-12-08,12,December,Friday
430,txn_4759769,sandwich,1,4.0,4.0,2023-08-03,8,August,Thursday
431,txn_2254479,tea,2,1.5,3.0,2023-08-03,8,August,Thursday
432,txn_7555408,salad,2,5.0,10.0,2023-06-06,6,June,Tuesday
433,txn_6857943,cake,5,3.0,15.0,2023-01-08,1,January,Sunday
435,txn_9552845,sandwich,3,4.0,12.0,2023-02-18,2,February,Saturday
436,txn_6769465,juice,5,3.0,15.0,2023-06-13,6,June,Tuesday
437,txn_7438831,coffee,5,2.0,10.0,2023-12-24,12,December,Sunday
438,txn_3871837,tea,3,1.5,4.5,2023-12-15,12,December,Friday
439,txn_3656762,sandwich,2,4.0,8.0,2023-07-31,7,July,Monday
440,txn_4980282,cake,1,3.0,3.0,2023-10-22,10,October,Sunday
441,txn_3580786,tea,1,1.5,1.5,2023-03-28,3,March,Tuesday
443,txn_2508476,smoothie,5,4.0,20.0,2023-04-14,4,April,Friday
444,txn_1325631,cake,4,3.0,12.0,2023-02-11,2,February,Saturday
445,txn_8209125,cookie,3,1.0,3.0,2023-01-30,1,January,Monday
446,txn_1751164,salad,2,5.0,10.0,2023-09-11,9,September,Monday
447,txn_3730415,cake,4,3.0,12.0,2023-04-09,4,April,Sunday
448,txn_4134253,tea,4,1.5,6.0,2023-10-07,10,October,Saturday
449,txn_3256497,coffee,2,2.0,4.0,2023-08-20,8,August,Sunday
450,txn_8763180,smoothie,1,4.0,4.0,2023-04-16,4,April,Sunday
451,txn_3219175,sandwich,5,4.0,20.0,2023-02-23,2,February,Thursday
452,txn_6234872,smoothie,1,4.0,4.0,2023-12-23,12,December,Saturday
453,txn_7919440,tea,4,1.5,6.0,2023-08-19,8,August,Saturday
454,txn_7558641,coffee,1,2.0,2.0,2023-12-22,12,December,Friday
455,txn_9940220,juice,2,3.0,6.0,2023-03-05,3,March,Sunday
457,txn_2130483,tea,4,1.5,6.0,2023-11-25,11,November,Saturday
458,txn_1972584,sandwich,5,4.0,20.0,2023-07-10,7,July,Monday
459,txn_3150792,coffee,5,2.0,10.0,2023-07-02,7,July,Sunday
460,txn_2980008,cake,3,3.0,9.0,2023-11-17,11,November,Friday
461,txn_5511805,juice,1,3.0,3.0,2023-06-03,6,June,Saturday
462,txn_7292548,cookie,4,1.0,4.0,2023-03-24,3,March,Friday
463,txn_2169664,smoothie,1,4.0,4.0,2023-07-23,7,July,Sunday
464,txn_3234877,coffee,4,2.0,8.0,2023-07-29,7,July,Saturday
465,txn_6368719,cake,4,3.0,12.0,2023-01-03,1,January,Tuesday
466,txn_8852585,sandwich,4,4.0,16.0,2023-01-05,1,January,Thursday
467,txn_9201010,salad,1,5.0,5.0,2023-03-15,3,March,Wednesday
469,txn_2873990,sandwich,2,4.0,8.0,2023-03-12,3,March,Sunday
470,txn_3088796,sandwich,4,4.0,16.0,2023-08-16,8,August,Wednesday
471,txn_3414935,coffee,4,2.0,8.0,2023-08-03,8,August,Thursday
472,txn_3607652,salad,4,5.0,20.0,2023-06-05,6,June,Monday
473,txn_8502094,juice,5,3.0,15.0,2023-03-21,3,March,Tuesday
474,txn_9068244,sandwich,5,4.0,20.0,2023-10-19,10,October,Thursday
475,txn_2696664,cookie,5,1.0,5.0,2023-01-07,1,January,Saturday
477,txn_7633490,cookie,1,1.0,1.0,2023-10-27,10,October,Friday
478,txn_9292230,tea,4,1.5,6.0,2023-07-14,7,July,Friday
480,txn_5081978,cake,1,3.0,3.0,2023-10-19,10,October,Thursday
481,txn_7314409,smoothie,5,4.0,20.0,2023-08-06,8,August,Sunday
483,txn_5645919,coffee,3,2.0,6.0,2023-01-17,1,January,Tuesday
484,txn_8006668,tea,4,1.5,6.0,2023-12-22,12,December,Friday
485,txn_8818168,juice,4,3.0,12.0,2023-07-20,7,July,Thursday
486,txn_4369043,juice,2,3.0,6.0,2023-03-25,3,March,Saturday
487,txn_3560062,cookie,1,1.0,1.0,2023-03-20,3,March,Monday
488,txn_4769307,tea,5,1.5,7.5,2023-12-24,12,December,Sunday
489,txn_7270652,sandwich,1,4.0,4.0,2023-05-14,5,May,Sunday
490,txn_4991815,cake,5,3.0,15.0,2023-11-06,11,November,Monday
491,txn_6360132,sandwich,4,4.0,16.0,2023-09-16,9,September,Saturday
492,txn_8199829,cake,2,3.0,6.0,2023-07-29,7,July,Saturday
493,txn_9166449,cookie,4,1.0,4.0,2023-07-31,7,July,Monday
494,txn_7864939,sandwich,3,4.0,12.0,2023-08-19,8,August,Saturday
495,txn_2640701,salad,3,5.0,15.0,2023-05-07,5,May,Sunday
496,txn_3740963,salad,2,5.0,10.0,2023-01-22,1,January,Sunday
497,txn_8101633,sandwich,2,4.0,8.0,2023-08-10,8,August,Thursday
498,txn_6063966,juice,2,3.0,6.0,2023-10-24,10,October,Tuesday
499,txn_3779640,tea,1,1.5,1.5,2023-05-16,5,May,Tuesday
500,txn_8278833,cake,3,3.0,9.0,2023-02-26,2,February,Sunday
501,txn_8778598,sandwich,3,4.0,12.0,2023-09-02,9,September,Saturday
502,txn_7550103,cake,5,3.0,15.0,2023-01-19,1,January,Thursday
503,txn_3664656,cookie,5,1.0,5.0,2023-08-13,8,August,Sunday
504,txn_7296560,juice,2,3.0,6.0,2023-10-20,10,October,Friday
505,txn_8136881,salad,3,5.0,15.0,2023-08-28,8,August,Monday
506,txn_3981449,smoothie,2,4.0,8.0,2023-06-21,6,June,Wednesday
507,txn_5427506,cake,3,3.0,9.0,2023-09-15,9,September,Friday
508,txn_2641386,sandwich,3,4.0,12.0,2023-03-25,3,March,Saturday
510,txn_4033802,tea,3,1.5,4.5,2023-03-02,3,March,Thursday
514,txn_8259257,tea,2,1.5,3.0,2023-12-13,12,December,Wednesday
515,txn_4183823,sandwich,4,4.0,16.0,2023-03-28,3,March,Tuesday
516,txn_2239041,tea,4,1.5,6.0,2023-10-24,10,October,Tuesday
517,txn_4696439,cookie,1,1.0,1.0,2023-05-27,5,May,Saturday
518,txn_8826983,smoothie,5,4.0,20.0,2023-01-14,1,January,Saturday
519,txn_8267034,juice,2,3.0,6.0,2023-06-20,6,June,Tuesday
520,txn_1959334,coffee,3,2.0,6.0,2023-06-29,6,June,Thursday
521,txn_6842808,tea,2,1.5,3.0,2023-10-22,10,October,Sunday
522,txn_2947822,cake,4,3.0,12.0,2023-10-27,10,October,Friday
523,txn_5531712,tea,2,1.5,3.0,2023-01-09,1,January,Monday
524,txn_2148838,sandwich,2,4.0,8.0,2023-08-05,8,August,Saturday
525,txn_1330506,cookie,3,1.0,3.0,2023-11-10,11,November,Friday
527,txn_8957369,salad,4,5.0,20.0,2023-10-18,10,October,Wednesday
528,txn_9340653,smoothie,1,4.0,4.0,2023-10-19,10,October,Thursday
529,txn_2493446,sandwich,1,4.0,4.0,2023-05-19,5,May,Friday
530,txn_4538354,juice,3,3.0,9.0,2023-04-21,4,April,Friday
531,txn_7098730,cake,2,3.0,6.0,2023-11-10,11,November,Friday
532,txn_7533411,cookie,1,1.0,1.0,2023-11-09,11,November,Thursday
533,txn_2690314,tea,5,1.5,7.5,2023-08-10,8,August,Thursday
534,txn_8171171,coffee,1,2.0,2.0,2023-05-13,5,May,Saturday
536,txn_2968827,salad,5,5.0,25.0,2023-09-14,9,September,Thursday
537,txn_4546375,salad,1,5.0,5.0,2023-02-20,2,February,Monday
538,txn_1387401,cookie,4,1.0,4.0,2023-10-19,10,October,Thursday
539,txn_6727029,tea,2,1.5,3.0,2023-07-07,7,July,Friday
540,txn_3917193,juice,5,3.0,15.0,2023-11-17,11,November,Friday
541,txn_8518516,sandwich,4,4.0,16.0,2023-08-16,8,August,Wednesday
542,txn_2062854,sandwich,4,4.0,16.0,2023-12-01,12,December,Friday
543,txn_4075863,smoothie,3,4.0,12.0,2023-05-21,5,May,Sunday
544,txn_5624860,tea,3,1.5,4.5,2023-08-22,8,August,Tuesday
545,txn_4621665,smoothie,5,4.0,20.0,2023-01-17,1,January,Tuesday
546,txn_6669417,salad,5,5.0,25.0,2023-01-03,1,January,Tuesday
547,txn_7837381,sandwich,5,4.0,20.0,2023-07-17,7,July,Monday
548,txn_1725926,juice,5,3.0,15.0,2023-12-23,12,December,Saturday
549,txn_3403173,salad,1,5.0,5.0,2023-06-24,6,June,Saturday
550,txn_4186681,tea,4,1.5,6.0,2023-05-24,5,May,Wednesday
553,txn_3381656,cake,5,3.0,15.0,2023-10-26,10,October,Thursday
554,txn_9956154,cake,4,3.0,12.0,2023-05-11,5,May,Thursday
555,txn_7110444,salad,4,5.0,20.0,2023-12-07,12,December,Thursday
556,txn_6250692,sandwich,1,4.0,4.0,2023-09-01,9,September,Friday
557,txn_1183995,salad,5,5.0,25.0,2023-03-28,3,March,Tuesday
558,txn_9452225,tea,1,1.5,1.5,2023-02-26,2,February,Sunday
559,txn_9113574,coffee,4,2.0,8.0,2023-01-04,1,January,Wednesday
560,txn_5813015,cookie,5,1.0,5.0,2023-10-07,10,October,Saturday
561,txn_3213035,smoothie,4,4.0,16.0,2023-05-21,5,May,Sunday
562,txn_3789752,juice,3,3.0,9.0,2023-12-16,12,December,Saturday
563,txn_7578769,sandwich,5,4.0,20.0,2023-01-30,1,January,Monday
564,txn_3515664,coffee,2,2.0,4.0,2023-09-25,9,September,Monday
565,txn_6209258,juice,1,3.0,3.0,2023-03-06,3,March,Monday
566,txn_8594004,cookie,4,1.0,4.0,2023-02-25,2,February,Saturday
567,txn_6422433,sandwich,5,4.0,20.0,2023-05-09,5,May,Tuesday
568,txn_2865033,coffee,2,2.0,4.0,2023-08-03,8,August,Thursday
569,txn_5547519,salad,4,5.0,20.0,2023-05-13,5,May,Saturday
570,txn_2392263,salad,5,5.0,25.0,2023-02-08,2,February,Wednesday
572,txn_4669664,cookie,1,1.0,1.0,2023-12-21,12,December,Thursday
573,txn_9470612,cake,3,3.0,9.0,2023-04-30,4,April,Sunday
574,txn_7507962,smoothie,4,4.0,16.0,2023-06-22,6,June,Thursday
575,txn_1109715,cake,1,3.0,3.0,2023-07-15,7,July,Saturday
576,txn_8320245,tea,3,1.5,4.5,2023-04-09,4,April,Sunday
577,txn_5904646,smoothie,1,4.0,4.0,2023-03-26,3,March,Sunday
578,txn_4498526,smoothie,3,4.0,12.0,2023-06-20,6,June,Tuesday
580,txn_5209585,tea,2,1.5,3.0,2023-08-12,8,August,Saturday
581,txn_2213556,coffee,1,2.0,2.0,2023-05-30,5,May,Tuesday
582,txn_3826038,salad,1,5.0,5.0,2023-10-20,10,October,Friday
583,txn_7596587,tea,3,1.5,4.5,2023-02-08,2,February,Wednesday
584,txn_7380277,sandwich,4,4.0,16.0,2023-04-24,4,April,Monday
585,txn_1353479,smoothie,4,4.0,16.0,2023-09-20,9,September,Wednesday
586,txn_6054137,juice,3,3.0,9.0,2023-05-09,5,May,Tuesday
587,txn_7609853,sandwich,1,4.0,4.0,2023-04-22,4,April,Saturday
588,txn_9266394,cookie,2,1.0,2.0,2023-07-12,7,July,Wednesday
589,txn_5448157,cookie,3,1.0,3.0,2023-01-11,1,January,Wednesday
592,txn_6152588,coffee,3,2.0,6.0,2023-11-21,11,November,Tuesday
593,txn_6569656,cookie,5,1.0,5.0,2023-02-28,2,February,Tuesday
594,txn_2156206,smoothie,2,4.0,8.0,2023-02-04,2,February,Saturday
595,txn_3142258,salad,4,5.0,20.0,2023-11-03,11,November,Friday
596,txn_5739806,smoothie,3,4.0,12.0,2023-09-18,9,September,Monday
597,txn_9228978,coffee,5,2.0,10.0,2023-02-09,2,February,Thursday
598,txn_5897205,cookie,1,1.0,1.0,2023-06-10,6,June,Saturday
599,txn_1556652,cake,5,3.0,15.0,2023-04-06,4,April,Thursday
600,txn_8608765,salad,4,5.0,20.0,2023-09-02,9,September,Saturday
603,txn_1124753,salad,4,5.0,20.0,2023-10-19,10,October,Thursday
604,txn_9410981,cookie,2,1.0,2.0,2023-02-07,2,February,Tuesday
606,txn_7611120,juice,2,3.0,6.0,2023-03-30,3,March,Thursday
607,txn_2106959,sandwich,5,4.0,20.0,2023-09-05,9,September,Tuesday
608,txn_2237115,coffee,1,2.0,2.0,2023-01-13,1,January,Friday
609,txn_6836137,cake,4,3.0,12.0,2023-08-30,8,August,Wednesday
610,txn_6316959,tea,2,1.5,3.0,2023-11-10,11,November,Friday
611,txn_2265984,cookie,5,1.0,5.0,2023-10-18,10,October,Wednesday
612,txn_6352917,salad,5,5.0,25.0,2023-05-05,5,May,Friday
613,txn_9564123,cake,4,3.0,12.0,2023-03-23,3,March,Thursday
615,txn_1123138,salad,1,5.0,5.0,2023-02-10,2,February,Friday
616,txn_9212503,salad,2,5.0,10.0,2023-10-08,10,October,Sunday
617,txn_1921262,sandwich,2,4.0,8.0,2023-11-24,11,November,Friday
618,txn_1259824,cookie,5,1.0,5.0,2023-04-29,4,April,Saturday
620,txn_2806243,salad,4,5.0,20.0,2023-01-14,1,January,Saturday
621,txn_9759896,tea,4,1.5,6.0,2023-12-02,12,December,Saturday
622,txn_7560807,salad,2,5.0,10.0,2023-04-16,4,April,Sunday
623,txn_3286932,cookie,1,1.0,1.0,2023-07-11,7,July,Tuesday
624,txn_3481470,salad,4,5.0,20.0,2023-12-24,12,December,Sunday
625,txn_9907327,salad,2,5.0,10.0,2023-10-07,10,October,Saturday
626,txn_3469469,cookie,1,1.0,1.0,2023-10-25,10,October,Wednesday
627,txn_2681833,cookie,3,1.0,3.0,2023-10-05,10,October,Thursday
628,txn_3179966,tea,2,1.5,3.0,2023-05-27,5,May,Saturday
629,txn_9289174,cake,4,3.0,12.0,2023-12-30,12,December,Saturday
630,txn_3629351,cake,1,3.0,3.0,2023-07-21,7,July,Friday
631,txn_3142836,cake,2,3.0,6.0,2023-11-01,11,November,Wednesday
632,txn_4998786,cake,5,3.0,15.0,2023-10-25,10,October,Wednesday
633,txn_7228816,salad,1,5.0,5.0,2023-04-21,4,April,Friday
634,txn_6904590,coffee,4,2.0,8.0,2023-02-19,2,February,Sunday
635,txn_2126408,cookie,3,1.0,3.0,2023-10-19,10,October,Thursday
636,txn_8664315,salad,2,5.0,10.0,2023-08-14,8,August,Monday
637,txn_8958593,juice,5,3.0,15.0,2023-07-08,7,July,Saturday
638,txn_2383598,sandwich,2,4.0,8.0,2023-09-19,9,September,Tuesday
639,txn_2211685,smoothie,1,4.0,4.0,2023-06-06,6,June,Tuesday
640,txn_1503602,tea,5,1.5,7.5,2023-12-16,12,December,Saturday
642,txn_8716752,juice,1,3.0,3.0,2023-12-05,12,December,Tuesday
643,txn_4266787,juice,4,3.0,12.0,2023-01-12,1,January,Thursday
644,txn_5933480,sandwich,3,4.0,12.0,2023-09-04,9,September,Monday
645,txn_8255965,juice,2,3.0,6.0,2023-11-16,11,November,Thursday
646,txn_4364091,smoothie,1,4.0,4.0,2023-04-14,4,April,Friday
648,txn_8964812,salad,4,5.0,20.0,2023-10-14,10,October,Saturday
649,txn_6721531,tea,4,1.5,6.0,2023-03-06,3,March,Monday
650,txn_5447508,sandwich,3,4.0,12.0,2023-06-28,6,June,Wednesday
651,txn_5686113,sandwich,5,4.0,20.0,2023-09-09,9,September,Saturday
652,txn_9239779,salad,1,5.0,5.0,2023-01-09,1,January,Monday
653,txn_9265319,salad,3,5.0,15.0,2023-11-15,11,November,Wednesday
654,txn_9265313,cake,3,3.0,9.0,2023-10-01,10,October,Sunday
655,txn_3397609,smoothie,2,4.0,8.0,2023-07-22,7,July,Saturday
656,txn_9347203,sandwich,5,4.0,20.0,2023-04-15,4,April,Saturday
657,txn_2132186,salad,1,5.0,5.0,2023-02-01,2,February,Wednesday
658,txn_3383926,cake,3,3.0,9.0,2023-07-08,7,July,Saturday
659,txn_6905718,salad,5,5.0,25.0,2023-02-20,2,February,Monday
660,txn_3130548,cookie,4,1.0,4.0,2023-08-21,8,August,Monday
661,txn_9356512,salad,3,5.0,15.0,2023-06-06,6,June,Tuesday
662,txn_7993951,tea,2,1.5,3.0,2023-12-14,12,December,Thursday
663,txn_6362093,coffee,3,2.0,6.0,2023-03-19,3,March,Sunday
664,txn_4876440,cookie,3,1.0,3.0,2023-07-01,7,July,Saturday
665,txn_9323513,cake,3,3.0,9.0,2023-05-04,5,May,Thursday
666,txn_9097641,cake,4,3.0,12.0,2023-12-16,12,December,Saturday
667,txn_1775884,juice,4,3.0,12.0,2023-10-08,10,October,Sunday
668,txn_8536115,cake,1,3.0,3.0,2023-07-11,7,July,Tuesday
669,txn_8032010,tea,1,1.5,1.5,2023-06-14,6,June,Wednesday
670,txn_2915281,cookie,1,1.0,1.0,2023-07-01,7,July,Saturday
671,txn_3468006,smoothie,3,4.0,12.0,2023-07-28,7,July,Friday
672,txn_7604541,juice,4,3.0,12.0,2023-04-16,4,April,Sunday
673,txn_7806146,cake,3,3.0,9.0,2023-01-30,1,January,Monday
674,txn_9238689,cake,1,3.0,3.0,2023-03-09,3,March,Thursday
675,txn_2601689,salad,4,5.0,20.0,2023-01-14,1,January,Saturday
676,txn_6428182,cake,5,3.0,15.0,2023-11-10,11,November,Friday
677,txn_6830557,coffee,3,2.0,6.0,2023-11-08,11,November,Wednesday
678,txn_6371264,smoothie,5,4.0,20.0,2023-02-27,2,February,Monday
680,txn_9236713,cookie,5,1.0,5.0,2023-09-13,9,September,Wednesday
681,txn_1079239,smoothie,1,4.0,4.0,2023-02-08,2,February,Wednesday
682,txn_4690833,cake,1,3.0,3.0,2023-05-23,5,May,Tuesday
683,txn_7946489,juice,1,3.0,3.0,2023-09-11,9,September,Monday
684,txn_8661288,salad,2,5.0,10.0,2023-01-27,1,January,Friday
685,txn_7187207,coffee,5,2.0,10.0,2023-02-18,2,February,Saturday
686,txn_4679409,coffee,1,2.0,2.0,2023-03-25,3,March,Saturday
687,txn_2866147,juice,2,3.0,6.0,2023-08-28,8,August,Monday
689,txn_7444541,salad,2,5.0,10.0,2023-11-29,11,November,Wednesday
690,txn_6046604,cookie,5,1.0,5.0,2023-06-29,6,June,Thursday
691,txn_6111710,salad,3,5.0,15.0,2023-06-18,6,June,Sunday
692,txn_5476465,cake,4,3.0,12.0,2023-06-23,6,June,Friday
693,txn_1773873,salad,5,5.0,25.0,2023-06-10,6,June,Saturday
694,txn_7688650,tea,2,1.5,3.0,2023-10-26,10,October,Thursday
695,txn_4570711,sandwich,4,4.0,16.0,2023-12-11,12,December,Monday
696,txn_5242469,coffee,4,2.0,8.0,2023-04-01,4,April,Saturday
697,txn_2977414,cake,4,3.0,12.0,2023-06-09,6,June,Friday
698,txn_8938144,coffee,2,2.0,4.0,2023-01-27,1,January,Friday
699,txn_6434414,coffee,1,2.0,2.0,2023-03-10,3,March,Friday
700,txn_1655100,cake,4,3.0,12.0,2023-12-20,12,December,Wednesday
701,txn_1526864,smoothie,3,4.0,12.0,2023-01-27,1,January,Friday
702,txn_1279428,salad,1,5.0,5.0,2023-03-02,3,March,Thursday
703,txn_9866728,juice,1,3.0,3.0,2023-10-26,10,October,Thursday
704,txn_1706201,coffee,3,2.0,6.0,2023-08-23,8,August,Wednesday
705,txn_2498488,smoothie,2,4.0,8.0,2023-12-06,12,December,Wednesday
706,txn_5387067,salad,3,5.0,15.0,2023-06-11,6,June,Sunday
707,txn_4431179,sandwich,3,4.0,12.0,2023-08-13,8,August,Sunday
708,txn_5051924,tea,5,1.5,7.5,2023-05-23,5,May,Tuesday
709,txn_9033890,salad,1,5.0,5.0,2023-08-05,8,August,Saturday
710,txn_1777959,tea,5,1.5,7.5,2023-10-18,10,October,Wednesday
711,txn_3574059,cake,1,3.0,3.0,2023-01-18,1,January,Wednesday
712,txn_8386792,coffee,3,2.0,6.0,2023-10-05,10,October,Thursday
713,txn_2108894,sandwich,4,4.0,16.0,2023-10-30,10,October,Monday
714,txn_6347472,tea,1,1.5,1.5,2023-03-22,3,March,Wednesday
715,txn_8699110,salad,3,5.0,15.0,2023-10-11,10,October,Wednesday
716,txn_7188412,sandwich,1,4.0,4.0,2023-08-08,8,August,Tuesday
717,txn_6178152,tea,5,1.5,7.5,2023-12-26,12,December,Tuesday
719,txn_8345723,sandwich,1,4.0,4.0,2023-08-27,8,August,Sunday
720,txn_9989415,smoothie,5,4.0,20.0,2023-05-26,5,May,Friday
721,txn_4476634,tea,2,1.5,3.0,2023-06-16,6,June,Friday
723,txn_2178964,tea,4,1.5,6.0,2023-12-25,12,December,Monday
724,txn_5213542,coffee,3,2.0,6.0,2023-08-21,8,August,Monday
725,txn_7889745,sandwich,4,4.0,16.0,2023-01-25,1,January,Wednesday
726,txn_7020671,coffee,1,2.0,2.0,2023-09-01,9,September,Friday
728,txn_6581437,coffee,5,2.0,10.0,2023-10-23,10,October,Monday
729,txn_1347965,cookie,5,1.0,5.0,2023-02-19,2,February,Sunday
730,txn_6128621,salad,3,5.0,15.0,2023-11-10,11,November,Friday
731,txn_5758199,coffee,4,2.0,8.0,2023-06-11,6,June,Sunday
732,txn_3145041,tea,5,1.5,7.5,2023-09-23,9,September,Saturday
733,txn_9960577,sandwich,1,4.0,4.0,2023-06-24,6,June,Saturday
734,txn_1349738,sandwich,3,4.0,12.0,2023-03-26,3,March,Sunday
735,txn_4512118,coffee,2,2.0,4.0,2023-04-20,4,April,Thursday
736,txn_5763254,coffee,3,2.0,6.0,2023-09-15,9,September,Friday
739,txn_8114990,juice,1,3.0,3.0,2023-02-27,2,February,Monday
740,txn_4961655,juice,5,3.0,15.0,2023-05-06,5,May,Saturday
741,txn_5595352,juice,1,3.0,3.0,2023-02-20,2,February,Monday
742,txn_2070818,smoothie,5,4.0,20.0,2023-06-05,6,June,Monday
743,txn_1090854,cookie,3,1.0,3.0,2023-01-07,1,January,Saturday
745,txn_1869814,tea,1,1.5,1.5,2023-05-24,5,May,Wednesday
747,txn_6910915,tea,4,1.5,6.0,2023-05-06,5,May,Saturday
748,txn_3183527,coffee,3,2.0,6.0,2023-10-26,10,October,Thursday
751,txn_2611960,sandwich,3,4.0,12.0,2023-09-11,9,September,Monday
752,txn_7923140,coffee,2,2.0,4.0,2023-04-02,4,April,Sunday
753,txn_5229169,juice,2,3.0,6.0,2023-09-08,9,September,Friday
754,txn_1018880,smoothie,5,4.0,20.0,2023-07-15,7,July,Saturday
755,txn_4074732,salad,3,5.0,15.0,2023-04-09,4,April,Sunday
756,txn_9409728,tea,2,1.5,3.0,2023-03-06,3,March,Monday
757,txn_5840223,tea,4,1.5,6.0,2023-12-20,12,December,Wednesday
758,txn_5576265,smoothie,4,4.0,16.0,2023-04-08,4,April,Saturday
760,txn_5098938,tea,5,1.5,7.5,2023-05-06,5,May,Saturday
761,txn_6119823,tea,2,1.5,3.0,2023-06-13,6,June,Tuesday
762,txn_7308222,salad,2,5.0,10.0,2023-03-09,3,March,Thursday
763,txn_5408625,cookie,5,1.0,5.0,2023-08-14,8,August,Monday
764,txn_5969754,tea,4,1.5,6.0,2023-01-29,1,January,Sunday
765,txn_5740553,salad,5,5.0,25.0,2023-08-29,8,August,Tuesday
767,txn_2392934,coffee,2,2.0,4.0,2023-11-25,11,November,Saturday
768,txn_5728991,salad,2,5.0,10.0,2023-01-01,1,January,Sunday
770,txn_1046394,smoothie,1,4.0,4.0,2023-04-29,4,April,Saturday
771,txn_3228823,tea,5,1.5,7.5,2023-01-06,1,January,Friday
772,txn_2269396,coffee,3,2.0,6.0,2023-10-26,10,October,Thursday
773,txn_9263967,cookie,3,1.0,3.0,2023-09-14,9,September,Thursday
774,txn_6540946,juice,4,3.0,12.0,2023-10-08,10,October,Sunday
775,txn_2914088,salad,5,5.0,25.0,2023-03-22,3,March,Wednesday
776,txn_6571898,juice,3,3.0,9.0,2023-02-02,2,February,Thursday
777,txn_7109358,salad,5,5.0,25.0,2023-05-02,5,May,Tuesday
778,txn_4498370,smoothie,4,4.0,16.0,2023-07-24,7,July,Monday
779,txn_4015710,juice,4,3.0,12.0,2023-05-18,5,May,Thursday
780,txn_4600048,cookie,2,1.0,2.0,2023-10-30,10,October,Monday
781,txn_2108486,juice,4,3.0,12.0,2023-12-28,12,December,Thursday
782,txn_7019782,smoothie,5,4.0,20.0,2023-10-16,10,October,Monday
783,txn_5228270,juice,3,3.0,9.0,2023-04-12,4,April,Wednesday
784,txn_4387303,cookie,1,1.0,1.0,2023-06-27,6,June,Tuesday
786,txn_7786214,smoothie,1,4.0,4.0,2023-11-25,11,November,Saturday
787,txn_9587884,tea,2,1.5,3.0,2023-01-05,1,January,Thursday
788,txn_4625910,juice,1,3.0,3.0,2023-01-17,1,January,Tuesday
789,txn_8250731,cookie,2,1.0,2.0,2023-08-24,8,August,Thursday
790,txn_3605929,smoothie,2,4.0,8.0,2023-04-26,4,April,Wednesday
791,txn_4953450,cookie,4,1.0,4.0,2023-03-10,3,March,Friday
792,txn_5315441,smoothie,5,4.0,20.0,2023-10-31,10,October,Tuesday
793,txn_9196322,cookie,4,1.0,4.0,2023-08-12,8,August,Saturday
794,txn_4009547,juice,4,3.0,12.0,2023-05-13,5,May,Saturday
795,txn_3394710,sandwich,1,4.0,4.0,2023-10-22,10,October,Sunday
796,txn_8354174,coffee,3,2.0,6.0,2023-12-29,12,December,Friday
798,txn_2109416,sandwich,1,4.0,4.0,2023-09-21,9,September,Thursday
799,txn_8776606,salad,4,5.0,20.0,2023-07-24,7,July,Monday
800,txn_1063366,juice,3,3.0,9.0,2023-03-20,3,March,Monday
801,txn_2393500,juice,1,3.0,3.0,2023-12-15,12,December,Friday
802,txn_9738758,coffee,1,2.0,2.0,2023-12-31,12,December,Sunday
803,txn_7838465,sandwich,3,4.0,12.0,2023-06-15,6,June,Thursday
804,txn_2447261,cookie,3,1.0,3.0,2023-10-15,10,October,Sunday
807,txn_2611990,cookie,3,1.0,3.0,2023-10-25,10,October,Wednesday
808,txn_1460963,coffee,3,2.0,6.0,2023-02-10,2,February,Friday
809,txn_1713128,smoothie,3,4.0,12.0,2023-05-01,5,May,Monday
810,txn_4501168,tea,1,1.5,1.5,2023-06-28,6,June,Wednesday
811,txn_2840323,tea,4,1.5,6.0,2023-05-07,5,May,Sunday
812,txn_6691767,salad,2,5.0,10.0,2023-02-05,2,February,Sunday
813,txn_7280191,coffee,3,2.0,6.0,2023-08-23,8,August,Wednesday
814,txn_6932070,tea,4,1.5,6.0,2023-06-10,6,June,Saturday
816,txn_2815335,juice,5,3.0,15.0,2023-03-30,3,March,Thursday
817,txn_4916272,tea,3,1.5,4.5,2023-03-03,3,March,Friday
